token,count,rank
treten,13,1538
Wahlrecht,13,1539
BR,13,1540
Ausland,13,1541
scheitern,13,1542
Institution,13,1543
Volk,13,1544
Karl,13,1545
Satz,13,1546
kaum,13,1547
Mist,13,1548
Anschlag,13,1549
entgegenstellen,13,1550
angreifen,13,1551
Ahnung,13,1552
Europaeer,13,1553
bedrohen,13,1554
Afrika,13,1555
billigen,13,1556
Justiz,13,1557
MSC2019,13,1558
Europarat,13,1559
Menschenrechtskonvention,13,1560
Bedrohung,12,1561
sachlich,12,1562
Neujahrsempfang,12,1563
entlasten,12,1564
Sondierung,12,1565
modern,12,1566
Foederalismus,12,1567
aufnehmen,12,1568
ermoeglicht,12,1569
Reise,12,1570
verfolgen,12,1571
gern,12,1572
Reduzierung,12,1573
Tod,12,1574
Beweis,12,1575
Wiedervereinigung,12,1576
45,12,1577
drohen,12,1578
Mitarbeiter,12,1579
Konjunkturpaket,12,1580
freie,12,1581
spaeter,12,1582
Fokus,12,1583
berechtigen,12,1584
faire,12,1585
Qualitaet,12,1586
ueberzeugen,12,1587
Verbrechen,12,1588
geschehen,12,1589
OB,12,1590
Volkspartei,12,1591
Sozialdemokrat,12,1592
Ausserdem,12,1593
berichten,12,1594
schliessen,12,1595
weitergehen,12,1596
Massnahme,12,1597
Wohnung,12,1598
Wolfgang,12,1599
Praxis,12,1600
gefuehrt,12,1601
persoenliche,12,1602
verharmlosen,12,1603
beachten,12,1604
Datum,12,1605
obwohl,12,1606
know,12,1607
oeffentlich,12,1608
Feuerwehr,12,1609
Liebe,12,1610
zuvor,12,1611
Mach,12,1612
ausserdem,12,1613
dankbar,12,1614
Fluegel,12,1615
Absage,12,1616
beide,12,1617
Demo,12,1618
ausschliesslich,12,1619
ansehen,12,1620
gerecht,12,1621
wuenschen,12,1622
Darauf,12,1623
Grossen,12,1624
Text,12,1625
heissen,12,1626
NieWieder,12,1627
Muenchner,12,1628
Bester,12,1629
Maut,12,1630
Volker,12,1631
Erstattung,12,1632
Schnee,12,1633
Verfassung,12,1634
EPPHelsinki,12,1635
zutiefst,12,1636
beteiligen,12,1637
richten,12,1638
Kraefte,12,1639
Landtagswahl,12,1640
zentral,12,1641
Kreuz,12,1642
Abschaffung,12,1643
Freistaat,12,1644
Dimension,12,1645
dauern,12,1646
gruen,12,1647
Kohlekommission,12,1648
Verschwoerungstheorien,12,1649
Niemand,12,1650
Ukraine,12,1651
harten,12,1652
t,12,1653
darin,12,1654
Boden,12,1655
erledigen,12,1656
argumentieren,12,1657
mindestens,12,1658
Pendlerpauschale,12,1659
Rote,12,1660
Islamismus,12,1661
rufen,12,1662
erzielen,12,1663
KI,12,1664
Kopf,12,1665
Teilhabe,12,1666
niemals,12,1667
ideologisch,12,1668
groko,12,1669
Pressefreiheit,12,1670
R,12,1671
at,12,1672
bislang,12,1673
Entschlossenheit,12,1674
Partnerschaft,12,1675
weshalb,12,1676
Beitritt,12,1677
Person,11,1678
Gremium,11,1679
Tatsache,11,1680
Dies,11,1681
beschleunigen,11,1682
km,11,1683
Strassen,11,1684
Miteinander,11,1685
Infrastruktur,11,1686
ambitioniert,11,1687
mittlerweile,11,1688
1000,11,1689
Nachfrage,11,1690
demonstrieren,11,1691
Anlage,11,1692
gruenen,11,1693
2030,11,1694
mitnehmen,11,1695
enderung,11,1696
Ausdruck,11,1697
Abkomme,11,1698
Bewegung,11,1699
Freu,11,1700
Neben,11,1701
66,11,1702
Rueckblick,11,1703
privat,11,1704
eindeutig,11,1705
Vorteil,11,1706
schwarz,11,1707
individuell,11,1708
negativ,11,1709
ausgehen,11,1710
nachlesen,11,1711
Ruecken,11,1712
Agenda,11,1713
Gegen,11,1714
Grundsteuer,11,1715
schoene,11,1716
Klausur,11,1717
Wichtige,11,1718
Europawahl2019,11,1719
Gaeste,11,1720
Bruessel,11,1721
Zug,11,1722
eroeffnet,11,1723
Baukindergeld,11,1724
Haelfte,11,1725
Zeitumstellung,11,1726
Tuer,11,1727
bilden,11,1728
Schaeuble,11,1729
vertreten,11,1730
Tirol,11,1731
Rauchen,11,1732
Finger,11,1733
Lehrer,11,1734
solidarisch,11,1735
news,11,1736
kostenlos,11,1737
Plattform,11,1738
Detail,11,1739
anfangen,11,1740
made,11,1741
Suchtkranke,11,1742
teile,11,1743
naeher,11,1744
Sanktion,11,1745
Mega,11,1746
Pflege,11,1747
wiederholen,11,1748
Leseempfehlung,11,1749
staatliche,11,1750
Mass,11,1751
gefaehrdet,11,1752
S,11,1753
Sonst,11,1754
Feind,11,1755
Demokrat,11,1756
total,11,1757
Vom,11,1758
reagieren,11,1759
Wuensche,11,1760
erfuellt,11,1761
Gegensatz,11,1762
vermeintlich,11,1763
Personal,11,1764
Sohn,11,1765
Werbung,11,1766
Erkenntnis,11,1767
Deutsch,11,1768
Arbeitgeber,11,1769
Staatsregierung,11,1770
Kategorie,11,1771
Wunsch,11,1772
hinweisen,11,1773
Bravo,11,1774
Wahlkreise,11,1775
Rest,11,1776
Leidenschaft,11,1777
Schau,11,1778
Nacht,11,1779
Versoehnung,11,1780
teilen,11,1781
finanzieren,11,1782
Oktober,11,1783
Prof,11,1784
Halle,11,1785
Applaus,11,1786
CSUPT18,11,1787
loben,11,1788
streiten,11,1789
Schmarrn,11,1790
verzichten,11,1791
Wien,11,1792
Kurz,11,1793
produzieren,11,1794
Versuch,11,1795
Genosse,11,1796
Anhoerung,11,1797
Gauland,11,1798
waechst,11,1799
widersprechen,11,1800
Uniform,11,1801
verantwortungslos,11,1802
Populisten,11,1803
verlassen,11,1804
Nationalismus,11,1805
Macron,11,1806
Katastrophe,11,1807
Asyl,11,1808
LtwBayern,11,1809
Gegner,11,1810
rechtfertigen,11,1811
The,11,1812
Syrien,11,1813
Frank,11,1814
Hamas,11,1815
buergerlichen,11,1816
transatlantische,11,1817
Mietendeckel,11,1818
bekaempft,11,1819
Regime,11,1820
Afghanistan,11,1821
strategisch,11,1822
franzoesischen,11,1823
blockieren,10,1824
2016,10,1825
Bundeshaushalt,10,1826
offiziell,10,1827
begrenzen,10,1828
Produkt,10,1829
Europe,10,1830
Milliarde,10,1831
Wirkung,10,1832
Mittelstand,10,1833
Wissen,10,1834
Dieses,10,1835
unabhaengig,10,1836
Erklaerung,10,1837
attraktiv,10,1838
Darueber,10,1839
Instrument,10,1840
Hessen,10,1841
naeherammenschen,10,1842
reduzieren,10,1843
Nuernberg,10,1844
groessten,10,1845
beziehen,10,1846
wunderbar,10,1847
Verbindung,10,1848
schlaegt,10,1849
RIP,10,1850
vorher,10,1851
Hinweis,10,1852
oeffentlichen,10,1853
Gespraechen,10,1854
Ausweitung,10,1855
fassungslos,10,1856
beschlossen,10,1857
99,10,1858
ehrenamtlich,10,1859
stelle,10,1860
cdu,10,1861
27,10,1862
Demonstration,10,1863
Koennen,10,1864
Papier,10,1865
Junge,10,1866
Kongress,10,1867
AG,10,1868
Unbedingt,10,1869
Gleichberechtigung,10,1870
Link,10,1871
dahin,10,1872
Vogel,10,1873
Widerspruch,10,1874
Spitzenkandidaten,10,1875
begruessen,10,1876
Manfred,10,1877
Weber,10,1878
Christian,10,1879
brechen,10,1880
mitmachen,10,1881
insbesondere,10,1882
Vorgabe,10,1883
Sommerzeit,10,1884
Sommer,10,1885
Zeitpunkt,10,1886
erfuellen,10,1887
unverzichtbar,10,1888
Los,10,1889
Watch,10,1890
Mediennutzung,10,1891
jedenfalls,10,1892
Impfung,10,1893
erfahren,10,1894
Droge,10,1895
Diesen,10,1896
Leid,10,1897
Anzahl,10,1898
Staerkung,10,1899
Sport,10,1900
Modell,10,1901
vertrauen,10,1902
quasi,10,1903
Wichtiger,10,1904
Siehe,10,1905
Buch,10,1906
besprechen,10,1907
vielmehr,10,1908
normal,10,1909
Trotz,10,1910
Lehre,10,1911
Kita,10,1912
auffallen,10,1913
Schwerpunkt,10,1914
konsequente,10,1915
ok,10,1916
Lasst,10,1917
leid,10,1918
halb,10,1919
Struktur,10,1920
Baer,10,1921
Bedingung,10,1922
ebenfalls,10,1923
Blockade,10,1924
Gemeinsamkeit,10,1925
sog,10,1926
Wow,10,1927
zufrieden,10,1928
moegliche,10,1929
schliesst,10,1930
Ernst,10,1931
aufzeigen,10,1932
gefaehrlich,10,1933
more,10,1934
Zugang,10,1935
hoffentlich,10,1936
Grosses,10,1937
Umfeld,10,1938
staerkt,10,1939
befinden,10,1940
irgendwann,10,1941
Falsch,10,1942
erfinden,10,1943
Dialog,10,1944
komplett,10,1945
Hach,10,1946
gekaempft,10,1947
2017,10,1948
jeglich,10,1949
Deutscher,10,1950
blau,10,1951
Sagt,10,1952
Georgien,10,1953
grob,10,1954
seeon2019,10,1955
dritt,10,1956
schoener,10,1957
JAzuBayern,10,1958
Montag,10,1959
Kauder,10,1960
soviel,10,1961
Widerstand,10,1962
Karfreitag,10,1963
Glaubwuerdigkeit,10,1964
Kanzleramt,10,1965
Realitaet,10,1966
zustaendig,10,1967
Unternehmer,10,1968
britisch,10,1969
Bundesminister,10,1970
Wird,10,1971
Robert,10,1972
ausreichen,10,1973
vorgehen,10,1974
schicken,10,1975
Welle,10,1976
Betrieb,10,1977
selten,10,1978
lachen,10,1979
Hunger,10,1980
Prozess,10,1981
Unrecht,10,1982
All,10,1983
Dachte,10,1984
vollstaendig,10,1985
erlauben,10,1986
inhaltlich,10,1987
Rhetorik,10,1988
mach,10,1989
Herrn,10,1990
Rot,10,1991
Verteidigung,10,1992
zaehlen,10,1993
Masterplan,10,1994
Marx,10,1995
Ausnahme,10,1996
Samesame,10,1997
Selbstverstaendlich,10,1998
verpflichten,10,1999
verfassungswidrig,10,2000
Hans,10,2001
Stasi,10,2002
Jude,10,2003
FreiheitstattSozialismus,10,2004
liberale,10,2005
Helmut,10,2006
ausgehetzt,10,2007
General,10,2008
Mali,10,2009
Ungarn,10,2010
geboten,10,2011
Musterfeststellungsklage,10,2012
Joachim,9,2013
Groko,9,2014
Toll,9,2015
h,9,2016
OePNV,9,2017
Bad,9,2018
Donnerstag,9,2019
Vorsicht,9,2020
erfolgen,9,2021
grosses,9,2022
Neuinfektionen,9,2023
Ratspraesidentschaft,9,2024
Maennern,9,2025
Podcast,9,2026
drehen,9,2027
September,9,2028
beurteilen,9,2029
gelungen,9,2030
ablehnen,9,2031
Standort,9,2032
Termin,9,2033
IT,9,2034
profitieren,9,2035
Dezember,9,2036
vermissen,9,2037
Kontext,9,2038
PM,9,2039
vorbereiten,9,2040
behalten,9,2041
greifen,9,2042
erleichtern,9,2043
Bundesrat,9,2044
Bauer,9,2045
Ereignis,9,2046
Wettbewerb,9,2047
erhoeht,9,2048
Bilanz,9,2049
Tradition,9,2050
Treffen,9,2051
miteinander,9,2052
Bundestagsfraktion,9,2053
ZDF,9,2054
begleiten,9,2055
Vertretung,9,2056
Augenmass,9,2057
Fahrverbote,9,2058
Riese,9,2059
gesellschaftlich,9,2060
Seeon19,9,2061
Luft,9,2062
acht,9,2063
Buergern,9,2064
Gemeinde,9,2065
stabil,9,2066
22,9,2067
lehnen,9,2068
Silberhorn,9,2069
one,9,2070
sterben,9,2071
Grossartig,9,2072
Naloxon,9,2073
austauschen,9,2074
COVID,9,2075
Tochter,9,2076
Versorgung,9,2077
Vergelt,9,2078
o,9,2079
aufs,9,2080
Internet,9,2081
drin,9,2082
Kameradin,9,2083
nachvollziehbar,9,2084
Bereicherung,9,2085
merken,9,2086
Sauber,9,2087
Florian,9,2088
zitieren,9,2089
Game,9,2090
erfordern,9,2091
Grundordnung,9,2092
Genesung,9,2093
oefter,9,2094
Anstrengung,9,2095
Urlaub,9,2096
Gift,9,2097
Oberbayern,9,2098
eignen,9,2099
Bleibt,9,2100
Regulierung,9,2101
Vordergrund,9,2102
Schande,9,2103
Stuttgart,9,2104
Gilt,9,2105
stattdessen,9,2106
kuemmern,9,2107
Analyse,9,2108
grossartig,9,2109
Branche,9,2110
Grosser,9,2111
Behoerden,9,2112
Stichwort,9,2113
Ehrenamt,9,2114
Niveau,9,2115
JU,9,2116
freiwillig,9,2117
zweifeln,9,2118
ueberzeugt,9,2119
grossem,9,2120
Januar,9,2121
kapieren,9,2122
Ludwig,9,2123
abschieben,9,2124
ohnehin,9,2125
Gebot,9,2126
Lob,9,2127
waehlt,9,2128
Christkind,9,2129
Tagung,9,2130
Mandat,9,2131
German,9,2132
Strafe,9,2133
Wahlbeteiligung,9,2134
Ueberraschung,9,2135
65,9,2136
Auftakt,9,2137
blicken,9,2138
Frauenanteil,9,2139
219a,9,2140
wertvoll,9,2141
Juli,9,2142
ueberlegen,9,2143
LtwBY18,9,2144
Hauptsache,9,2145
kaempft,9,2146
bestaetigt,9,2147
kraftvoll,9,2148
behindern,9,2149
Wohnraum,9,2150
Kommunikation,9,2151
Strauss,9,2152
Soli,9,2153
Wandel,9,2154
vollkommen,9,2155
zukuenftig,9,2156
Einmal,9,2157
Option,9,2158
Rechtliche,9,2159
aufpassen,9,2160
Letztlich,9,2161
trennen,9,2162
anlaesslich,9,2163
Darstellung,9,2164
vereinbart,9,2165
Photovoltaik,9,2166
geloest,9,2167
gestaerkt,9,2168
derselbe,9,2169
sozialistisch,9,2170
Immerhin,9,2171
Reserve,9,2172
wahrnehmen,9,2173
Notwendigkeit,9,2174
90,9,2175
immerhin,9,2176
Botschafter,9,2177
haengt,9,2178
Dankbarkeit,9,2179
sinken,9,2180
wagen,9,2181
Kern,9,2182
Kohleausstieg,9,2183
Kohle,9,2184
komplex,9,2185
Souveraenitaet,9,2186
geloescht,9,2187
zuerst,9,2188
Egal,9,2189
Republik,9,2190
AnneWill,9,2191
Hauptstadt,9,2192
steigern,9,2193
unmittelbar,9,2194
Wobei,9,2195
Unrechtsstaat,9,2196
buergerlich,9,2197
Oeffentlich,9,2198
Symbol,9,2199
liberal,9,2200
Frueher,9,2201
bedarf,9,2202
verdanken,9,2203
gaebe,9,2204
Fussball,9,2205
verlangen,9,2206
akzeptabel,9,2207
These,9,2208
Offensichtlich,9,2209
ODER,9,2210
Konflikt,9,2211
Nun,9,2212
verbreiten,9,2213
Liste,9,2214
irren,9,2215
Juni,9,2216
endgueltig,9,2217
Stil,9,2218
Jipp,9,2219
et,9,2220
Hongkong,9,2221
radikale,9,2222
regeln,9,2223
Venezuela,9,2224
verhaeltnismaessig,9,2225
Kontinent,9,2226
sicherheitspolitisch,9,2227
Asylverfahren,9,2228
le,9,2229
Stabilisierung,9,2230
Irak,9,2231
Lieferkettengesetz,9,2232
Nachdruck,9,2233
Breitscheidplatz,9,2234
entsprechend,8,2235
Migrationspakt,8,2236
Sondierungsgespraeche,8,2237
Wiederwahl,8,2238
Kompromiß,8,2239
Klimaschutzgesetz,8,2240
indem,8,2241
sauber,8,2242
achten,8,2243
foerdert,8,2244
Bundesverfassungsgerichts,8,2245
Klimaziel,8,2246
noetig,8,2247
Annalena,8,2248
Joe,8,2249
Kanzlerkandidat,8,2250
Format,8,2251
Zusammen,8,2252
PV,8,2253
befreien,8,2254
Rechtssicherheit,8,2255
sicherstellen,8,2256
V,8,2257
26,8,2258
begruesse,8,2259
begegnen,8,2260
planen,8,2261
schnellstmoeglich,8,2262
staendig,8,2263
EU2020DE,8,2264
gestrig,8,2265
Toller,8,2266
Klimabeauftragte,8,2267
online,8,2268
Bundesverkehrsminister,8,2269
Firma,8,2270
60,8,2271
Nummer,8,2272
Pfingsten,8,2273
CoronaVirusDE,8,2274
FlattenTheCurve,8,2275
Coronavirus,8,2276
Test,8,2277
Mord,8,2278
Jan,8,2279
Landrat,8,2280
Gebiet,8,2281
Landkreis,8,2282
Kriminalitaet,8,2283
seeon20,8,2284
Schuelerinnen,8,2285
annehmen,8,2286
Premierminister,8,2287
empfangen,8,2288
Angesichts,8,2289
Jahrzehnt,8,2290
Forum,8,2291
besetzen,8,2292
Impuls,8,2293
Wetter,8,2294
Besonders,8,2295
strukturell,8,2296
Kindesmissbrauch,8,2297
Ehre,8,2298
csuliefert,8,2299
Muetterrente,8,2300
menschlich,8,2301
Nationalisten,8,2302
Vorfeld,8,2303
Bedarf,8,2304
Mieter,8,2305
Information,8,2306
hoechste,8,2307
Neuwahl,8,2308
Weiter,8,2309
Josef,8,2310
Ministerin,8,2311
Raucher,8,2312
Tipps,8,2313
Testen,8,2314
Read,8,2315
suchtkrank,8,2316
Stueck,8,2317
BT,8,2318
Sucht,8,2319
wieso,8,2320
gesunden,8,2321
Religion,8,2322
haeufig,8,2323
selber,8,2324
servicetweet,8,2325
Kontrolle,8,2326
mega,8,2327
Begrenzung,8,2328
Fake,8,2329
Fakt,8,2330
stecken,8,2331
wegenmorgen,8,2332
usw,8,2333
fortsetzen,8,2334
Lese,8,2335
harmreduction,8,2336
trinken,8,2337
kommentieren,8,2338
first,8,2339
Einzelhandel,8,2340
Nochmal,8,2341
deswegen,8,2342
Weiss,8,2343
Last,8,2344
ma,8,2345
Bundeslaender,8,2346
Kolbermoor,8,2347
Mannschaft,8,2348
vorsichtig,8,2349
Lockerungen,8,2350
Nix,8,2351
erheblich,8,2352
willkommen,8,2353
konkrete,8,2354
may,8,2355
August,8,2356
fuehlt,8,2357
gefaellt,8,2358
Auseinandersetzung,8,2359
Allerdings,8,2360
strongertogether,8,2361
zuhause,8,2362
Extremismus,8,2363
Not,8,2364
korrekt,8,2365
erweitern,8,2366
Ah,8,2367
wachsen,8,2368
Waehrend,8,2369
Lager,8,2370
Abgrenzung,8,2371
entschlossen,8,2372
P,8,2373
Fest,8,2374
Bavaria,8,2375
Vertrag,8,2376
abstimmen,8,2377
Optimismus,8,2378
Go,8,2379
Osten,8,2380
Volles,8,2381
Vision,8,2382
200,8,2383
Echt,8,2384
Vorstoss,8,2385
Tempolimit,8,2386
Rettungskraefte,8,2387
ned,8,2388
Gesetzentwurf,8,2389
bewerben,8,2390
Erneuerung,8,2391
Muetter,8,2392
Demonstrant,8,2393
verteilen,8,2394
Intelligenz,8,2395
franzen,8,2396
Vorgaenge,8,2397
absagen,8,2398
have,8,2399
spaetestens,8,2400
Papst,8,2401
Glaube,8,2402
Gefuehl,8,2403
lass,8,2404
betreiben,8,2405
Jahreswirtschaftsbericht,8,2406
Steuererhoehungen,8,2407
Rueckgang,8,2408
39,8,2409
Finale,8,2410
500,8,2411
engen,8,2412
Doppelmoral,8,2413
about,8,2414
Brauchen,8,2415
Geschenk,8,2416
Quote,8,2417
i,8,2418
COVID19de,8,2419
freundlich,8,2420
noafd,8,2421
teuer,8,2422
Profi,8,2423
Reich,8,2424
Landtag,8,2425
Lufthansa,8,2426
erheben,8,2427
kosten,8,2428
Gender,8,2429
Schroeder,8,2430
missbraucht,8,2431
jetzige,8,2432
desto,8,2433
Hinsicht,8,2434
Schmidt,8,2435
Fahne,8,2436
Wettbewerbsfaehigkeit,8,2437
Wirtschaftspolitik,8,2438
aussen,8,2439
Peter,8,2440
en,8,2441
Gruen,8,2442
Lust,8,2443
beschaeftigt,8,2444
Identitaet,8,2445
historische,8,2446
Oezil,8,2447
Abtreibung,8,2448
by,8,2449
Senat,8,2450
Taeter,8,2451
Integritaet,8,2452
verwenden,8,2453
Beschaeftigung,8,2454
Bundeskanzler,8,2455
musst,8,2456
Sitz,8,2457
ignorieren,8,2458
Datenstrategie,8,2459
fein,8,2460
Anstand,8,2461
Yeah,8,2462
Hammer,8,2463
Solange,8,2464
beschaeftigen,8,2465
Vorsitzender,8,2466
diesmal,8,2467
kaputt,8,2468
Anti,8,2469
buergerliche,8,2470
Provokation,8,2471
Putin,8,2472
indes,8,2473
Haerte,8,2474
vergiften,8,2475
Mob,8,2476
aufgeklaert,8,2477
entgegentreten,8,2478
b2908,8,2479
Wehrpflicht,8,2480
Nachzulesen,8,2481
MSC2020,8,2482
Beschaeftigten,8,2483
Untersuchungsausschuss,8,2484
Erwartung,8,2485
Grundsatz,8,2486
Amtshilfe,8,2487
G5,8,2488
KeineGEZErhoehung,8,2489
Entwicklungszusammenarbeit,8,2490
entziehen,7,2491
Gaesten,7,2492
aufhoeren,7,2493
klaeren,7,2494
Bundeskabinett,7,2495
Kauf,7,2496
Bahnfahren,7,2497
klimaschutz,7,2498
meistern,7,2499
Aktuelle,7,2500
Impfungen,7,2501
Energiewende,7,2502
Zustand,7,2503
Parlamentarier,7,2504
Praesidentschaft,7,2505
Kraeften,7,2506
erarbeiten,7,2507
Sektor,7,2508
Waerme,7,2509
Abschluss,7,2510
erschrecken,7,2511
informieren,7,2512
Nachlese,7,2513
kickoff20,7,2514
PS,7,2515
weisst,7,2516
zielen,7,2517
riskieren,7,2518
verstaendigt,7,2519
Halt,7,2520
Rechnung,7,2521
Klimakreis,7,2522
Ausgabe,7,2523
Social,7,2524
Media,7,2525
benoetigen,7,2526
Vielfalt,7,2527
Klimapaket,7,2528
Gemeinsame,7,2529
Buergermeister,7,2530
HorstSeehofer,7,2531
Letzter,7,2532
laendlichen,7,2533
AKK,7,2534
Einblick,7,2535
Kommissionspraesidentin,7,2536
Wirtschaftswachstum,7,2537
Staatssekretaer,7,2538
Weiche,7,2539
konservativ,7,2540
vergangen,7,2541
Vorhaben,7,2542
Stein,7,2543
geplant,7,2544
Fast,7,2545
begeistern,7,2546
Frankfurt,7,2547
inner,7,2548
entdecken,7,2549
Waffe,7,2550
Fluchtursachen,7,2551
Katowice,7,2552
Pol,7,2553
reisen,7,2554
Stephan,7,2555
beschliessen,7,2556
Gerhard,7,2557
einleiten,7,2558
herausragende,7,2559
Marokko,7,2560
Erhalt,7,2561
Kilometer,7,2562
Klartext,7,2563
riesig,7,2564
Schoenes,7,2565
pauschal,7,2566
Weitere,7,2567
Wohnungsbau,7,2568
Seeon18,7,2569
berufen,7,2570
hilfreich,7,2571
Rauchstopp,7,2572
unertraeglich,7,2573
nachlassen,7,2574
ueberraschend,7,2575
emotional,7,2576
Presse,7,2577
elementar,7,2578
ansprechen,7,2579
Straftat,7,2580
stay,7,2581
durchs,7,2582
Krankheit,7,2583
Stoff,7,2584
Rueckenwind,7,2585
day,7,2586
suchtbelasteten,7,2587
Auflage,7,2588
not,7,2589
Stiftung,7,2590
absehen,7,2591
Geschlecht,7,2592
organisieren,7,2593
Medienkonsum,7,2594
Darum,7,2595
Drogenpolitik,7,2596
Einrichtung,7,2597
Schuldenbremse,7,2598
Rat,7,2599
betroffen,7,2600
Beratung,7,2601
UND,7,2602
TV,7,2603
dauerhaft,7,2604
Laune,7,2605
einheitlich,7,2606
Lesenswert,7,2607
NICHT,7,2608
bemerkenswert,7,2609
Gewinner,7,2610
Anfrage,7,2611
Like,7,2612
finanzielle,7,2613
diskriminieren,7,2614
Android,7,2615
BRK,7,2616
herausragenden,7,2617
evtl,7,2618
Prioritaeten,7,2619
geprueft,7,2620
See,7,2621
beschweren,7,2622
Wohl,7,2623
einbringen,7,2624
Gesundheitsschutz,7,2625
verkaufen,7,2626
wissenschaftlich,7,2627
unfassbar,7,2628
kontrollieren,7,2629
Allianz,7,2630
Stadtrat,7,2631
Spricht,7,2632
Seele,7,2633
ansagen,7,2634
Bisschen,7,2635
Vorstellung,7,2636
diskreditieren,7,2637
spueren,7,2638
Kreis,7,2639
Jungs,7,2640
verstaerken,7,2641
Cool,7,2642
trauen,7,2643
ran,7,2644
Flughafen,7,2645
Schlag,7,2646
grossartigen,7,2647
Wahlrechtsreform,7,2648
as,7,2649
Eigentum,7,2650
schliesse,7,2651
katholisch,7,2652
Nachbar,7,2653
Nachbarschaft,7,2654
beruehrt,7,2655
zulassen,7,2656
top,7,2657
Kandidatin,7,2658
fliegen,7,2659
ggue,7,2660
FCBayern,7,2661
Generalanwalt,7,2662
Szenarium,7,2663
Brinkhaus,7,2664
Selbstverstaendlichkeit,7,2665
That,7,2666
Advent,7,2667
Bundeslaendern,7,2668
BetterEurope,7,2669
Ministerium,7,2670
Volkstrauertag,7,2671
What,7,2672
that,7,2673
schlau,7,2674
weibliche,7,2675
anmessen,7,2676
Volksparteien,7,2677
Neubau,7,2678
ltwby,7,2679
Peinlich,7,2680
Schaden,7,2681
Staatsministerin,7,2682
wenigstens,7,2683
TVDuell,7,2684
tvduell,7,2685
zeitnah,7,2686
new,7,2687
Sehen,7,2688
Chemnitz,7,2689
oekonomisch,7,2690
staatlich,7,2691
genannt,7,2692
Menschenleben,7,2693
Inzidenz,7,2694
Enteignung,7,2695
rassistisch,7,2696
Vergessen,7,2697
Hab,7,2698
Zustaende,7,2699
Werk,7,2700
tragisch,7,2701
Weltmeister,7,2702
hoert,7,2703
Verachtung,7,2704
bilateral,7,2705
Verguetung,7,2706
Begruendung,7,2707
mind,7,2708
sichtbar,7,2709
einzelne,7,2710
Grundrechte,7,2711
Kohl,7,2712
plump,7,2713
daneben,7,2714
anscheinen,7,2715
unterbinden,7,2716
belegen,7,2717
AFD,7,2718
Flagge,7,2719
Stauffenberg,7,2720
bestrafen,7,2721
vs,7,2722
typisch,7,2723
Deckel,7,2724
Feiertage,7,2725
Mehrwertsteuer,7,2726
doppeln,7,2727
28,7,2728
Je,7,2729
afd,7,2730
Kommunalwahl,7,2731
fassen,7,2732
Kommunismus,7,2733
verwechseln,7,2734
Jahrhundert,7,2735
Verein,7,2736
waer,7,2737
Empathie,7,2738
Suche,7,2739
einfordern,7,2740
WM,7,2741
ausmachen,7,2742
Haende,7,2743
Verhaeltnisse,7,2744
Islam,7,2745
oeffentliche,7,2746
grenzen,7,2747
Kunde,7,2748
debattieren,7,2749
Niedersachsen,7,2750
bisserl,7,2751
Maassen,7,2752
schwaechen,7,2753
Tor,7,2754
indirekt,7,2755
Hoffentlich,7,2756
Selbst,7,2757
StGB,7,2758
passen,7,2759
Tate,7,2760
twittern,7,2761
BVerfG,7,2762
grundsaetzlich,7,2763
Steinmeier,7,2764
Spoiler,7,2765
unterzeichnen,7,2766
nerven,7,2767
Ne,7,2768
zynisch,7,2769
haerter,7,2770
No,7,2771
widerlich,7,2772
Bislang,7,2773
Empoerung,7,2774
vernuenftig,7,2775
Great,7,2776
Wasser,7,2777
re,7,2778
Profilbild,7,2779
Bamberg,7,2780
Thanks,7,2781
Typisch,7,2782
Diskurs,7,2783
stv,7,2784
beleidigen,7,2785
persoenlichen,7,2786
Menschenbild,7,2787
Sender,7,2788
antisemitisch,7,2789
Ueberzeugung,7,2790
Propaganda,7,2791
Antisemit,7,2792
autoritaere,7,2793
Richtung21,7,2794
definieren,7,2795
Erwaegungen,7,2796
Aussenminister,7,2797
DannenroederForst,7,2798
friedliche,7,2799
Populismus,7,2800
rechtsstaatliche,7,2801
State,7,2802
gg,7,2803
verstaerkt,7,2804
bedeutend,7,2805
gebuehrt,7,2806
Gastronomie,7,2807
verfassungsrechtlich,7,2808
Kredit,7,2809
angemessen,7,2810
180,7,2811
Orban,7,2812
stellv,7,2813
Polizeibeamte,7,2814
Menschenrechtsverletzungen,7,2815
Streitkraefte,7,2816
gewaehlten,7,2817
Min,7,2818
MdBs,7,2819
solide,7,2820
Entwicklungspolitik,7,2821
BMZ,7,2822
Erlangen,7,2823
Familiennachzug,7,2824
Kinderarbeit,7,2825
Grossstadt,7,2826
Entscheidungsloesung,7,2827
verbindlich,7,2828
Fidesz,7,2829
Auslandsschulen,7,2830
EGMR,7,2831
franzoesische,7,2832
Eintreten,7,2833
Entschaedigung,7,2834
Staatsangehoerigkeit,6,2835
Bundesebene,6,2836
erscheinen,6,2837
Endspurt,6,2838
Herrmann,6,2839
Zuwanderung,6,2840
Sage,6,2841
Planung,6,2842
Einnahme,6,2843
abgeben,6,2844
Dennoch,6,2845
hoehere,6,2846
Videokonferenz,6,2847
Lesung,6,2848
Sieg,6,2849
Rueckkehr,6,2850
Kontakt,6,2851
zw,6,2852
zusammenhalten,6,2853
Beileid,6,2854
dt,6,2855
Gang,6,2856
Vermeidung,6,2857
Tagesordnung,6,2858
U,6,2859
fit,6,2860
